loan_amnt,term,grade,annual_inc,dti,loan_status,term_months,is_default,loan_to_income,small_purchase,dti_bucket,risk_segment
28000.0, 36 months,A,90000.0,23.18,Fully Paid,36,0,0.3111111111111111,0,"(20, 30]",Medium Risk
25000.0, 36 months,B,87855.0,19.22,Fully Paid,36,0,0.2845597860110409,0,"(10, 20]",Medium Risk
5000.0, 36 months,B,75000.0,12.62,Charged Off,36,1,0.06666666666666667,0,"(10, 20]",Low Risk
30000.0, 60 months,C,100000.0,30.72,Current,60,0,0.3,0,"(30, 100]",Medium Risk
20000.0, 60 months,B,90000.0,31.81,Current,60,0,0.2222222222222222,0,"(30, 100]",Medium Risk
12000.0, 36 months,D,63036.0,16.49,Fully Paid,36,0,0.19036740909956215,0,"(10, 20]",Medium Risk
18000.0, 60 months,B,80000.0,23.75,Current,60,0,0.225,0,"(20, 30]",Medium Risk
3000.0, 36 months,B,100000.0,13.82,Fully Paid,36,0,0.03,0,"(10, 20]",Low Risk
9000.0, 36 months,C,50000.0,22.8,Fully Paid,36,0,0.18,0,"(20, 30]",Medium Risk
10000.0, 36 months,C,60000.0,28.28,Fully Paid,36,0,0.16666666666666666,0,"(20, 30]",Medium Risk
25000.0, 36 months,D,200000.0,10.95,Charged Off,36,1,0.125,0,"(10, 20]",Medium Risk
7000.0, 36 months,A,55000.0,12.17,Fully Paid,36,0,0.12727272727272726,0,"(10, 20]",Low Risk
26000.0, 60 months,B,134000.0,18.36,Current,60,0,0.19402985074626866,0,"(10, 20]",Medium Risk
10000.0, 60 months,D,55000.0,24.19,Current,60,0,0.18181818181818182,0,"(20, 30]",Medium Risk
19675.0, 60 months,D,45000.0,36.08,Fully Paid,60,0,0.43722222222222223,0,"(30, 100]",High Risk
30000.0, 60 months,B,80000.0,20.55,Fully Paid,60,0,0.375,0,"(20, 30]",Medium Risk
7500.0, 36 months,B,45000.0,22.74,Fully Paid,36,0,0.16666666666666666,0,"(20, 30]",Medium Risk
19200.0, 36 months,B,113000.0,21.59,Fully Paid,36,0,0.16991150442477876,0,"(20, 30]",Medium Risk
5000.0, 36 months,A,83000.0,24.73,Fully Paid,36,0,0.060240963855421686,0,"(20, 30]",Medium Risk
30000.0, 36 months,B,170000.0,13.83,Fully Paid,36,0,0.17647058823529413,0,"(10, 20]",Low Risk
9800.0, 36 months,C,35000.0,35.08,Charged Off,36,1,0.28,0,"(30, 100]",High Risk
12000.0, 36 months,C,94000.0,22.2,Fully Paid,36,0,0.1276595744680851,0,"(20, 30]",Medium Risk
15500.0, 36 months,C,50000.0,38.33,Fully Paid,36,0,0.31,0,"(30, 100]",High Risk
12000.0, 60 months,B,68885.0,22.46,Current,60,0,0.1742033824490092,0,"(20, 30]",Medium Risk
12000.0, 36 months,A,80000.0,11.51,Fully Paid,36,0,0.15,0,"(10, 20]",Low Risk
6000.0, 36 months,C,100000.0,8.98,Fully Paid,36,0,0.06,0,"(0, 10]",Medium Risk
13200.0, 60 months,C,90000.0,18.47,Fully Paid,60,0,0.14666666666666667,0,"(10, 20]",Medium Risk
8000.0, 36 months,C,115000.0,10.54,Fully Paid,36,0,0.06956521739130435,0,"(10, 20]",Medium Risk
21000.0, 36 months,B,67537.0,23.12,Fully Paid,36,0,0.3109406695589085,0,"(20, 30]",Medium Risk
8000.0, 36 months,C,45000.0,38.24,Fully Paid,36,0,0.17777777777777778,0,"(30, 100]",High Risk
24000.0, 60 months,C,110000.0,18.53,Fully Paid,60,0,0.21818181818181817,0,"(10, 20]",Medium Risk
19125.0, 36 months,D,60000.0,15.87,Fully Paid,36,0,0.31875,0,"(10, 20]",Medium Risk
5000.0, 36 months,C,75000.0,39.44,Fully Paid,36,0,0.06666666666666667,0,"(30, 100]",High Risk
18000.0, 60 months,B,70000.0,23.9,Current,60,0,0.2571428571428571,0,"(20, 30]",Medium Risk
8000.0, 36 months,A,48000.0,19.85,Fully Paid,36,0,0.16666666666666666,0,"(10, 20]",Medium Risk
13000.0, 36 months,B,100000.0,19.8,Fully Paid,36,0,0.13,0,"(10, 20]",Medium Risk
5000.0, 36 months,A,104000.0,6.99,Fully Paid,36,0,0.04807692307692308,0,"(0, 10]",Low Risk
23000.0, 60 months,E,50000.0,19.59,Charged Off,60,1,0.46,0,"(10, 20]",Medium Risk
21000.0, 36 months,C,98500.0,20.08,Charged Off,36,1,0.2131979695431472,0,"(20, 30]",Medium Risk
16000.0, 60 months,C,70000.0,18.85,Current,60,0,0.22857142857142856,0,"(10, 20]",Medium Risk
16000.0, 60 months,D,90000.0,20.23,Fully Paid,60,0,0.17777777777777778,0,"(20, 30]",Medium Risk
11000.0, 60 months,C,94000.0,14.29,Fully Paid,60,0,0.11702127659574468,0,"(10, 20]",Medium Risk
20000.0, 36 months,B,107500.0,25.14,Fully Paid,36,0,0.18604651162790697,0,"(20, 30]",Medium Risk
21000.0, 60 months,B,98700.0,22.16,Fully Paid,60,0,0.2127659574468085,0,"(20, 30]",Medium Risk
21600.0, 60 months,C,62500.0,20.13,Charged Off,60,1,0.3456,0,"(20, 30]",Medium Risk
18000.0, 36 months,A,117000.0,21.18,Fully Paid,36,0,0.15384615384615385,0,"(20, 30]",Medium Risk
7000.0, 36 months,B,75000.0,13.0,Fully Paid,36,0,0.09333333333333334,0,"(10, 20]",Low Risk
6300.0, 36 months,B,18310.8,28.98,Fully Paid,36,0,0.3440592437250148,0,"(20, 30]",Medium Risk
5000.0, 36 months,B,100000.0,5.02,Fully Paid,36,0,0.05,0,"(0, 10]",Low Risk
16800.0, 60 months,D,40000.0,8.76,Current,60,0,0.42,0,"(0, 10]",Medium Risk
11875.0, 36 months,C,33000.0,29.91,Charged Off,36,1,0.35984848484848486,0,"(20, 30]",Medium Risk
1000.0, 36 months,C,72000.0,14.03,Fully Paid,36,0,0.013888888888888888,0,"(10, 20]",Medium Risk
7200.0, 36 months,B,30000.0,23.12,Fully Paid,36,0,0.24,0,"(20, 30]",Medium Risk
8000.0, 36 months,A,90620.0,33.58,Fully Paid,36,0,0.08828073273008166,0,"(30, 100]",Medium Risk
5425.0, 36 months,F,50000.0,37.95,Fully Paid,36,0,0.1085,0,"(30, 100]",High Risk
4800.0, 36 months,C,75000.0,25.22,Fully Paid,36,0,0.064,0,"(20, 30]",Medium Risk
14875.0, 36 months,E,75000.0,15.34,Charged Off,36,1,0.19833333333333333,0,"(10, 20]",Medium Risk
15600.0, 36 months,A,75000.0,19.27,Fully Paid,36,0,0.208,0,"(10, 20]",Medium Risk
27000.0, 36 months,E,65000.0,21.8,Charged Off,36,1,0.4153846153846154,0,"(20, 30]",Medium Risk
10000.0, 36 months,B,46000.0,32.32,Charged Off,36,1,0.21739130434782608,0,"(30, 100]",Medium Risk
11825.0, 36 months,D,55000.0,19.99,Charged Off,36,1,0.215,0,"(10, 20]",Medium Risk
28000.0, 60 months,B,135000.0,22.98,Current,60,0,0.2074074074074074,0,"(20, 30]",Medium Risk
28000.0, 60 months,E,90000.0,7.89,Fully Paid,60,0,0.3111111111111111,0,"(0, 10]",Medium Risk
28000.0, 60 months,A,70000.0,16.82,Current,60,0,0.4,0,"(10, 20]",Medium Risk
5000.0, 36 months,C,96500.0,18.49,Fully Paid,36,0,0.05181347150259067,0,"(10, 20]",Medium Risk
12500.0, 36 months,A,80000.0,23.28,Fully Paid,36,0,0.15625,0,"(20, 30]",Medium Risk
8000.0, 36 months,C,50000.0,26.77,Fully Paid,36,0,0.16,0,"(20, 30]",Medium Risk
3200.0, 36 months,A,66000.0,8.18,Fully Paid,36,0,0.048484848484848485,0,"(0, 10]",Low Risk
24000.0, 36 months,A,121000.0,10.48,Fully Paid,36,0,0.19834710743801653,0,"(10, 20]",Low Risk
5000.0, 36 months,B,72000.0,24.6,Fully Paid,36,0,0.06944444444444445,0,"(20, 30]",Medium Risk
15000.0, 60 months,D,37000.0,33.12,Charged Off,60,1,0.40540540540540543,0,"(30, 100]",Medium Risk
6000.0, 36 months,B,60000.0,2.4,Fully Paid,36,0,0.1,0,"(0, 10]",Low Risk
2000.0, 36 months,C,104000.0,9.14,Fully Paid,36,0,0.019230769230769232,0,"(0, 10]",Medium Risk
32000.0, 36 months,E,80250.0,23.66,Charged Off,36,1,0.3987538940809969,0,"(20, 30]",Medium Risk
6200.0, 36 months,C,52500.0,38.65,Fully Paid,36,0,0.1180952380952381,0,"(30, 100]",High Risk
16800.0, 36 months,B,93851.0,4.42,Fully Paid,36,0,0.17900714963079775,0,"(0, 10]",Low Risk
10000.0, 36 months,D,39000.0,7.42,Charged Off,36,1,0.2564102564102564,0,"(0, 10]",Medium Risk
4000.0, 36 months,B,48000.0,12.4,Fully Paid,36,0,0.08333333333333333,0,"(10, 20]",Low Risk
8000.0, 36 months,C,45000.0,25.81,Fully Paid,36,0,0.17777777777777778,0,"(20, 30]",Medium Risk
7500.0, 36 months,B,28000.0,26.53,Fully Paid,36,0,0.26785714285714285,0,"(20, 30]",Medium Risk
25600.0, 36 months,A,175000.0,18.65,Fully Paid,36,0,0.1462857142857143,0,"(10, 20]",Medium Risk
10000.0, 36 months,A,120000.0,15.5,Fully Paid,36,0,0.08333333333333333,0,"(10, 20]",Medium Risk
3000.0, 36 months,C,40000.0,28.77,Charged Off,36,1,0.075,0,"(20, 30]",Medium Risk
5000.0, 36 months,B,37000.0,26.34,Fully Paid,36,0,0.13513513513513514,0,"(20, 30]",Medium Risk
6000.0, 36 months,C,65000.0,19.33,Fully Paid,36,0,0.09230769230769231,0,"(10, 20]",Medium Risk
20000.0, 36 months,C,95000.0,25.69,Fully Paid,36,0,0.21052631578947367,0,"(20, 30]",Medium Risk
8850.0, 36 months,C,40000.0,14.97,Fully Paid,36,0,0.22125,0,"(10, 20]",Medium Risk
35000.0, 36 months,C,450000.0,7.22,Fully Paid,36,0,0.07777777777777778,0,"(0, 10]",Medium Risk
11000.0, 36 months,A,63000.0,31.45,Fully Paid,36,0,0.1746031746031746,0,"(30, 100]",Medium Risk
23150.0, 60 months,B,110290.0,22.82,Current,60,0,0.2099011696436667,0,"(20, 30]",Medium Risk
5000.0, 36 months,B,70000.0,19.94,Fully Paid,36,0,0.07142857142857142,0,"(10, 20]",Medium Risk
12000.0, 36 months,B,47940.0,19.78,Fully Paid,36,0,0.2503128911138924,0,"(10, 20]",Medium Risk
14400.0, 36 months,C,65000.0,17.86,Fully Paid,36,0,0.22153846153846155,0,"(10, 20]",Medium Risk
10000.0, 36 months,B,60000.0,34.36,Fully Paid,36,0,0.16666666666666666,0,"(30, 100]",Medium Risk
35000.0, 60 months,C,170000.0,14.0,Fully Paid,60,0,0.20588235294117646,0,"(10, 20]",Medium Risk
6375.0, 36 months,D,85000.0,14.67,Fully Paid,36,0,0.075,0,"(10, 20]",Medium Risk
25000.0, 36 months,A,165000.0,14.98,Fully Paid,36,0,0.15151515151515152,0,"(10, 20]",Low Risk
35000.0, 36 months,B,400000.0,0.57,Fully Paid,36,0,0.0875,0,"(0, 10]",Low Risk
5000.0, 36 months,B,109000.0,12.74,Fully Paid,36,0,0.045871559633027525,0,"(10, 20]",Low Risk
25000.0, 36 months,C,72000.0,16.38,Charged Off,36,1,0.3472222222222222,0,"(10, 20]",Medium Risk
35000.0, 36 months,C,190000.0,16.0,Fully Paid,36,0,0.18421052631578946,0,"(10, 20]",Medium Risk
6000.0, 36 months,A,60000.0,9.28,Fully Paid,36,0,0.1,0,"(0, 10]",Low Risk
3600.0, 36 months,C,25990.0,32.38,Fully Paid,36,0,0.1385148133897653,0,"(30, 100]",Medium Risk
18000.0, 36 months,C,66000.0,17.2,Fully Paid,36,0,0.2727272727272727,0,"(10, 20]",Medium Risk
20075.0, 60 months,E,120000.0,32.82,Fully Paid,60,0,0.16729166666666667,0,"(30, 100]",Medium Risk
14000.0, 60 months,E,52000.0,14.1,Charged Off,60,1,0.2692307692307692,0,"(10, 20]",Medium Risk
24300.0, 60 months,C,85000.0,22.6,Current,60,0,0.2858823529411765,0,"(20, 30]",Medium Risk
18000.0, 36 months,A,119000.0,18.46,Charged Off,36,1,0.15126050420168066,0,"(10, 20]",Medium Risk
22400.0, 60 months,A,90000.0,19.27,Current,60,0,0.24888888888888888,0,"(10, 20]",Medium Risk
1600.0, 36 months,D,35000.0,19.66,Fully Paid,36,0,0.045714285714285714,0,"(10, 20]",Medium Risk
12000.0, 36 months,B,65000.0,9.49,Fully Paid,36,0,0.18461538461538463,0,"(0, 10]",Low Risk
18000.0, 36 months,A,110000.0,19.73,Late (31-120 days),36,0,0.16363636363636364,0,"(10, 20]",Medium Risk
18875.0, 60 months,D,54700.0,30.96,Fully Paid,60,0,0.34506398537477145,0,"(30, 100]",Medium Risk
20000.0, 36 months,A,85000.0,21.35,Fully Paid,36,0,0.23529411764705882,0,"(20, 30]",Medium Risk
12000.0, 36 months,B,67000.0,11.95,Fully Paid,36,0,0.1791044776119403,0,"(10, 20]",Low Risk
20675.0, 60 months,D,70000.0,15.91,Fully Paid,60,0,0.2953571428571429,0,"(10, 20]",Medium Risk
26350.0, 60 months,E,82000.0,23.97,Charged Off,60,1,0.32134146341463415,0,"(20, 30]",Medium Risk
16000.0, 36 months,A,92000.0,21.39,Fully Paid,36,0,0.17391304347826086,0,"(20, 30]",Medium Risk
35000.0, 60 months,C,114000.0,17.28,Fully Paid,60,0,0.30701754385964913,0,"(10, 20]",Medium Risk
15000.0, 36 months,C,102000.0,22.56,Charged Off,36,1,0.14705882352941177,0,"(20, 30]",Medium Risk
10000.0, 36 months,C,44000.0,18.17,Fully Paid,36,0,0.22727272727272727,0,"(10, 20]",Medium Risk
10200.0, 36 months,A,32000.0,26.07,Fully Paid,36,0,0.31875,0,"(20, 30]",Medium Risk
25000.0, 36 months,A,82000.0,31.0,Fully Paid,36,0,0.3048780487804878,0,"(30, 100]",Medium Risk
35000.0, 60 months,D,200000.0,6.91,Current,60,0,0.175,0,"(0, 10]",Medium Risk
18000.0, 36 months,C,60000.0,18.72,Fully Paid,36,0,0.3,0,"(10, 20]",Medium Risk
20000.0, 36 months,B,78000.0,21.83,Fully Paid,36,0,0.2564102564102564,0,"(20, 30]",Medium Risk
20000.0, 60 months,C,50000.0,28.66,Current,60,0,0.4,0,"(20, 30]",Medium Risk
11575.0, 36 months,C,46000.0,20.79,Charged Off,36,1,0.2516304347826087,0,"(20, 30]",Medium Risk
20000.0, 60 months,B,93875.0,10.29,Fully Paid,60,0,0.21304926764314247,0,"(10, 20]",Low Risk
24000.0, 36 months,A,240000.0,8.62,Fully Paid,36,0,0.1,0,"(0, 10]",Low Risk
6000.0, 36 months,C,34000.0,19.06,Charged Off,36,1,0.17647058823529413,0,"(10, 20]",Medium Risk
20000.0, 36 months,A,78000.0,17.22,Fully Paid,36,0,0.2564102564102564,0,"(10, 20]",Medium Risk
7200.0, 36 months,C,58000.0,14.38,Fully Paid,36,0,0.12413793103448276,0,"(10, 20]",Medium Risk
3500.0, 36 months,B,20240.0,8.13,Fully Paid,36,0,0.17292490118577075,0,"(0, 10]",Low Risk
29775.0, 60 months,E,85000.0,26.03,Current,60,0,0.3502941176470588,0,"(20, 30]",Medium Risk
6600.0, 36 months,A,175000.0,11.18,Fully Paid,36,0,0.037714285714285714,0,"(10, 20]",Low Risk
4200.0, 36 months,A,91000.0,23.35,Charged Off,36,1,0.046153846153846156,0,"(20, 30]",Medium Risk
28000.0, 36 months,A,171000.0,18.73,Fully Paid,36,0,0.16374269005847952,0,"(10, 20]",Medium Risk
12000.0, 36 months,A,75000.0,25.95,Fully Paid,36,0,0.16,0,"(20, 30]",Medium Risk
4800.0, 36 months,A,74000.0,22.62,Fully Paid,36,0,0.06486486486486487,0,"(20, 30]",Medium Risk
12000.0, 60 months,C,150000.0,6.46,Fully Paid,60,0,0.08,0,"(0, 10]",Medium Risk
12000.0, 36 months,B,45000.0,6.02,Fully Paid,36,0,0.26666666666666666,0,"(0, 10]",Low Risk
24000.0, 60 months,B,54000.0,19.62,Fully Paid,60,0,0.4444444444444444,0,"(10, 20]",Medium Risk
10000.0, 36 months,B,65000.0,13.2,Fully Paid,36,0,0.15384615384615385,0,"(10, 20]",Low Risk
21000.0, 60 months,C,160000.0,20.84,Current,60,0,0.13125,0,"(20, 30]",Medium Risk
1600.0, 36 months,D,124000.0,21.5,Fully Paid,36,0,0.012903225806451613,0,"(20, 30]",Medium Risk
3500.0, 36 months,A,28000.0,7.7,Fully Paid,36,0,0.125,0,"(0, 10]",Low Risk
21000.0, 36 months,D,103000.0,16.3,Charged Off,36,1,0.20388349514563106,0,"(10, 20]",Medium Risk
15000.0, 36 months,A,109000.0,20.37,Fully Paid,36,0,0.13761467889908258,0,"(20, 30]",Medium Risk
30500.0, 36 months,C,210000.0,20.1,Charged Off,36,1,0.14523809523809525,0,"(20, 30]",Medium Risk
27000.0, 60 months,C,82000.0,15.59,Fully Paid,60,0,0.32926829268292684,0,"(10, 20]",Medium Risk
25000.0, 60 months,B,87000.0,16.17,Current,60,0,0.28735632183908044,0,"(10, 20]",Medium Risk
23000.0, 36 months,B,65000.0,20.12,Fully Paid,36,0,0.35384615384615387,0,"(20, 30]",Medium Risk
12000.0, 36 months,A,130000.0,8.87,Fully Paid,36,0,0.09230769230769231,0,"(0, 10]",Low Risk
35000.0, 60 months,D,104827.0,16.91,Charged Off,60,1,0.3338834460587444,0,"(10, 20]",Medium Risk
8000.0, 36 months,B,40000.0,26.91,Fully Paid,36,0,0.2,0,"(20, 30]",Medium Risk
6000.0, 36 months,B,50000.0,18.87,Fully Paid,36,0,0.12,0,"(10, 20]",Medium Risk
7000.0, 36 months,A,60000.0,12.84,Fully Paid,36,0,0.11666666666666667,0,"(10, 20]",Low Risk
24000.0, 36 months,B,81000.0,28.58,Fully Paid,36,0,0.2962962962962963,0,"(20, 30]",Medium Risk
35000.0, 60 months,C,78000.0,19.06,Current,60,0,0.44871794871794873,0,"(10, 20]",Medium Risk
17700.0, 36 months,C,94600.0,13.37,Charged Off,36,1,0.18710359408033828,0,"(10, 20]",Medium Risk
28000.0, 60 months,A,77335.0,28.32,Current,60,0,0.3620611624749467,0,"(20, 30]",Medium Risk
7200.0, 36 months,C,44000.0,19.61,Fully Paid,36,0,0.16363636363636364,0,"(10, 20]",Medium Risk
20000.0, 36 months,B,85000.0,8.74,Fully Paid,36,0,0.23529411764705882,0,"(0, 10]",Low Risk
8000.0, 36 months,A,50000.0,9.19,Fully Paid,36,0,0.16,0,"(0, 10]",Low Risk
3000.0, 36 months,B,66000.0,8.29,Fully Paid,36,0,0.045454545454545456,0,"(0, 10]",Low Risk
30100.0, 60 months,D,100000.0,33.72,Fully Paid,60,0,0.301,0,"(30, 100]",Medium Risk
20000.0, 36 months,B,100000.0,23.34,Fully Paid,36,0,0.2,0,"(20, 30]",Medium Risk
28000.0, 36 months,B,90000.0,20.97,Fully Paid,36,0,0.3111111111111111,0,"(20, 30]",Medium Risk
21075.0, 60 months,E,89000.0,12.63,Current,60,0,0.23679775280898877,0,"(10, 20]",Medium Risk
16800.0, 60 months,B,100000.0,12.92,Current,60,0,0.168,0,"(10, 20]",Low Risk
6125.0, 36 months,B,80000.0,7.52,Charged Off,36,1,0.0765625,0,"(0, 10]",Low Risk
35000.0, 36 months,B,175000.0,12.01,Fully Paid,36,0,0.2,0,"(10, 20]",Low Risk
5000.0, 36 months,A,77000.0,20.0,Fully Paid,36,0,0.06493506493506493,0,"(10, 20]",Medium Risk
12000.0, 36 months,C,85280.0,9.15,Fully Paid,36,0,0.14071294559099437,0,"(0, 10]",Medium Risk
4800.0, 36 months,A,65000.0,31.35,Charged Off,36,1,0.07384615384615385,0,"(30, 100]",Medium Risk
8200.0, 36 months,B,93400.0,25.08,Charged Off,36,1,0.08779443254817987,0,"(20, 30]",Medium Risk
6500.0, 36 months,A,45000.0,28.43,Fully Paid,36,0,0.14444444444444443,0,"(20, 30]",Medium Risk
35000.0, 36 months,C,112000.0,14.2,Fully Paid,36,0,0.3125,0,"(10, 20]",Medium Risk
5875.0, 36 months,B,62000.0,18.14,Fully Paid,36,0,0.09475806451612903,0,"(10, 20]",Medium Risk
5000.0, 36 months,A,95000.0,26.57,Charged Off,36,1,0.05263157894736842,0,"(20, 30]",Medium Risk
8000.0, 36 months,B,135000.0,26.85,Charged Off,36,1,0.05925925925925926,0,"(20, 30]",Medium Risk
7000.0, 36 months,C,58000.0,35.3,Fully Paid,36,0,0.1206896551724138,0,"(30, 100]",High Risk
10000.0, 60 months,B,23412.0,28.7,Current,60,0,0.42713138561421493,0,"(20, 30]",Medium Risk
14000.0, 60 months,D,90000.0,26.52,Current,60,0,0.15555555555555556,0,"(20, 30]",Medium Risk
14000.0, 36 months,C,72000.0,7.27,Charged Off,36,1,0.19444444444444445,0,"(0, 10]",Medium Risk
15000.0, 36 months,C,62000.0,14.83,Fully Paid,36,0,0.24193548387096775,0,"(10, 20]",Medium Risk
14000.0, 60 months,C,29200.0,22.85,Fully Paid,60,0,0.4794520547945205,0,"(20, 30]",Medium Risk
15000.0, 36 months,B,108000.0,13.08,Fully Paid,36,0,0.1388888888888889,0,"(10, 20]",Low Risk
5000.0, 36 months,D,53000.0,11.93,Charged Off,36,1,0.09433962264150944,0,"(10, 20]",Medium Risk
4000.0, 36 months,C,37000.0,8.41,Fully Paid,36,0,0.10810810810810811,0,"(0, 10]",Medium Risk
30000.0, 60 months,C,80000.0,21.11,Fully Paid,60,0,0.375,0,"(20, 30]",Medium Risk
15600.0, 60 months,B,48000.0,13.15,Fully Paid,60,0,0.325,0,"(10, 20]",Low Risk
15000.0, 36 months,B,125000.0,31.36,Charged Off,36,1,0.12,0,"(30, 100]",Medium Risk
30000.0, 60 months,E,93000.0,16.83,Current,60,0,0.3225806451612903,0,"(10, 20]",Medium Risk
20400.0, 60 months,C,60000.0,20.52,Current,60,0,0.34,0,"(20, 30]",Medium Risk
25000.0, 60 months,B,105000.0,18.22,Fully Paid,60,0,0.23809523809523808,0,"(10, 20]",Medium Risk
15000.0, 36 months,B,123000.0,17.26,Fully Paid,36,0,0.12195121951219512,0,"(10, 20]",Medium Risk
12800.0, 60 months,C,62000.0,15.06,Fully Paid,60,0,0.2064516129032258,0,"(10, 20]",Medium Risk
12000.0, 36 months,A,110000.0,19.12,Fully Paid,36,0,0.10909090909090909,0,"(10, 20]",Medium Risk
10000.0, 36 months,C,66200.0,25.67,Fully Paid,36,0,0.1510574018126888,0,"(20, 30]",Medium Risk
15000.0, 36 months,A,52000.0,33.66,Fully Paid,36,0,0.28846153846153844,0,"(30, 100]",Medium Risk
20000.0, 60 months,E,75000.0,15.95,Charged Off,60,1,0.26666666666666666,0,"(10, 20]",Medium Risk
8000.0, 36 months,A,71000.0,31.47,Fully Paid,36,0,0.11267605633802817,0,"(30, 100]",Medium Risk
11000.0, 60 months,D,48000.0,19.55,Fully Paid,60,0,0.22916666666666666,0,"(10, 20]",Medium Risk
3600.0, 36 months,C,130000.0,26.46,Fully Paid,36,0,0.027692307692307693,0,"(20, 30]",Medium Risk
10000.0, 36 months,B,89000.0,26.16,Fully Paid,36,0,0.11235955056179775,0,"(20, 30]",Medium Risk
7125.0, 36 months,E,19824.0,21.43,Fully Paid,36,0,0.3594128329297821,0,"(20, 30]",Medium Risk
20000.0, 60 months,D,70000.0,10.83,Late (31-120 days),60,0,0.2857142857142857,0,"(10, 20]",Medium Risk
24000.0, 60 months,C,56443.2,20.39,Fully Paid,60,0,0.4252062250191343,0,"(20, 30]",Medium Risk
19150.0, 36 months,C,188532.0,19.25,Fully Paid,36,0,0.10157426855918358,0,"(10, 20]",Medium Risk
5000.0, 36 months,C,75000.0,37.01,Fully Paid,36,0,0.06666666666666667,0,"(30, 100]",High Risk
2400.0, 36 months,E,47000.0,22.52,Fully Paid,36,0,0.05106382978723404,0,"(20, 30]",Medium Risk
19200.0, 36 months,A,60000.0,8.12,Fully Paid,36,0,0.32,0,"(0, 10]",Low Risk
16225.0, 36 months,F,36860.0,38.65,Charged Off,36,1,0.4401790558871405,0,"(30, 100]",High Risk
28000.0, 36 months,A,105000.0,17.62,Fully Paid,36,0,0.26666666666666666,0,"(10, 20]",Medium Risk
9000.0, 36 months,B,91500.0,10.5,Fully Paid,36,0,0.09836065573770492,0,"(10, 20]",Low Risk
15000.0, 36 months,B,47000.0,24.31,Fully Paid,36,0,0.3191489361702128,0,"(20, 30]",Medium Risk
10000.0, 60 months,C,45500.0,30.63,Current,60,0,0.21978021978021978,0,"(30, 100]",Medium Risk
11450.0, 60 months,E,53000.0,32.02,Charged Off,60,1,0.2160377358490566,0,"(30, 100]",Medium Risk
24000.0, 36 months,C,95000.0,32.37,Fully Paid,36,0,0.25263157894736843,0,"(30, 100]",Medium Risk
24000.0, 36 months,A,104000.0,18.81,Fully Paid,36,0,0.23076923076923078,0,"(10, 20]",Medium Risk
19650.0, 36 months,D,72000.0,19.07,Fully Paid,36,0,0.27291666666666664,0,"(10, 20]",Medium Risk
14500.0, 36 months,C,33000.0,30.47,Charged Off,36,1,0.4393939393939394,0,"(30, 100]",Medium Risk
15000.0, 36 months,B,90000.0,31.44,Charged Off,36,1,0.16666666666666666,0,"(30, 100]",Medium Risk
10000.0, 36 months,A,57000.0,17.66,Fully Paid,36,0,0.17543859649122806,0,"(10, 20]",Medium Risk
7200.0, 36 months,C,48000.0,12.38,Fully Paid,36,0,0.15,0,"(10, 20]",Medium Risk
9600.0, 36 months,D,40000.0,14.49,Charged Off,36,1,0.24,0,"(10, 20]",Medium Risk
5500.0, 36 months,D,28500.0,5.18,Fully Paid,36,0,0.19298245614035087,0,"(0, 10]",Medium Risk
10000.0, 36 months,B,61000.0,22.2,Fully Paid,36,0,0.16393442622950818,0,"(20, 30]",Medium Risk
15000.0, 60 months,C,53000.0,28.76,Current,60,0,0.2830188679245283,0,"(20, 30]",Medium Risk
21000.0, 60 months,B,56000.0,14.55,Current,60,0,0.375,0,"(10, 20]",Low Risk
5000.0, 36 months,A,105565.0,8.58,Fully Paid,36,0,0.04736418320466063,0,"(0, 10]",Low Risk
3600.0, 36 months,A,80000.0,13.15,Fully Paid,36,0,0.045,0,"(10, 20]",Low Risk
35000.0, 60 months,C,105000.0,27.53,Charged Off,60,1,0.3333333333333333,0,"(20, 30]",Medium Risk
1000.0, 36 months,B,68000.0,1.81,Fully Paid,36,0,0.014705882352941176,0,"(0, 10]",Low Risk
30000.0, 36 months,C,160000.0,17.62,Fully Paid,36,0,0.1875,0,"(10, 20]",Medium Risk
24725.0, 60 months,F,180000.0,0.67,Charged Off,60,1,0.1373611111111111,0,"(0, 10]",High Risk
12000.0, 36 months,A,52000.0,20.03,Fully Paid,36,0,0.23076923076923078,0,"(20, 30]",Medium Risk
12550.0, 60 months,F,64800.0,26.57,Current,60,0,0.19367283950617284,0,"(20, 30]",High Risk
22000.0, 60 months,C,66000.0,27.6,Current,60,0,0.3333333333333333,0,"(20, 30]",Medium Risk
5000.0, 36 months,B,30000.0,24.0,Charged Off,36,1,0.16666666666666666,0,"(20, 30]",Medium Risk
35000.0, 36 months,C,133000.0,16.57,Fully Paid,36,0,0.2631578947368421,0,"(10, 20]",Medium Risk
16975.0, 60 months,D,114000.0,14.86,Fully Paid,60,0,0.14890350877192982,0,"(10, 20]",Medium Risk
5000.0, 36 months,C,60000.0,13.5,Fully Paid,36,0,0.08333333333333333,0,"(10, 20]",Medium Risk
20000.0, 60 months,C,85000.0,21.08,Fully Paid,60,0,0.23529411764705882,0,"(20, 30]",Medium Risk
13000.0, 60 months,A,170000.0,11.81,Fully Paid,60,0,0.07647058823529412,0,"(10, 20]",Low Risk
14400.0, 60 months,F,36000.0,36.5,Fully Paid,60,0,0.4,0,"(30, 100]",High Risk
10700.0, 36 months,A,46770.0,14.26,Fully Paid,36,0,0.22877913192217234,0,"(10, 20]",Low Risk
